participant_code,device,session_start,trial_index,is_practice,condition,correct_response,prime,target,response,correct,rt_ms,focus_lost
50XK26,desktop,2026-09-01T20:38:45.595Z,51,false,nonword,no,chaif,hant,no,true,1096,false
50XK26,desktop,2026-09-01T20:38:45.595Z,52,false,associated,yes,hot,cold,yes,true,681,false
50XK26,desktop,2026-09-01T20:38:45.595Z,53,false,unassociated,yes,knife,saucer,yes,true,698,false
50XK26,desktop,2026-09-01T20:38:45.595Z,54,false,nonword,no,narse,blick,no,true,1028,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,1,true,unassociated,yes,apple,door,no,false,1012,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,2,true,unassociated,yes,shirt,river,no,false,905,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,3,true,nonword,no,trink,house,no,true,1061,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,4,true,associated,yes,coffee,tea,yes,true,668,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,5,true,nonword,no,lamp,gorp,yes,false,1256,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,6,true,associated,yes,north,south,yes,true,912,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,7,false,nonword,no,candle,trell,no,true,1146,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,8,false,nonword,no,crade,wibe,no,true,934,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,9,false,unassociated,yes,sun,pepper,yes,true,880,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,10,false,associated,yes,pen,paper,yes,true,1261,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,11,false,unassociated,yes,cup,foot,yes,true,943,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,12,false,nonword,no,mether,bottle,no,true,898,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,13,false,nonword,no,naight,sturn,no,true,939,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,14,false,nonword,no,thumber,letter,no,true,817,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,15,false,associated,yes,table,chair,yes,true,962,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,16,false,nonword,no,planet,narse,no,true,1037,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,17,false,unassociated,yes,spider,saucer,yes,true,1169,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,18,false,nonword,no,cald,garden,yes,false,734,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,19,false,nonword,no,paner,jacket,yes,false,751,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,20,false,nonword,no,nammer,plome,yes,false,1091,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,21,false,unassociated,yes,boy,moon,yes,true,844,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,22,false,unassociated,yes,hand,queen,yes,true,1024,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,23,false,nonword,no,pelper,blick,no,true,960,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,24,false,associated,yes,husband,wife,yes,true,720,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,25,false,unassociated,yes,black,butter,yes,true,869,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,26,false,nonword,no,darp,market,no,true,964,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,27,false,nonword,no,ladder,scok,no,true,681,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,28,false,nonword,no,basket,moin,no,true,654,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,29,false,unassociated,yes,king,web,yes,true,1065,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,30,false,nonword,no,wab,borl,no,true,989,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,31,false,nonword,no,groop,silver,no,true,950,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,32,false,nonword,no,hant,forest,no,true,765,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,33,false,associated,yes,hot,cold,yes,true,983,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,34,false,nonword,no,pencil,quing,no,true,931,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,35,false,nonword,no,pillow,flim,no,true,969,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,36,false,associated,yes,lock,key,yes,true,1216,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,37,false,unassociated,yes,salt,night,yes,true,650,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,38,false,unassociated,yes,day,white,no,false,191,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,39,false,nonword,no,wallet,threed,yes,false,951,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,40,false,nonword,no,yellow,kez,no,true,922,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,41,false,unassociated,yes,doctor,dog,yes,true,731,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,42,false,nonword,no,brend,tunnel,no,true,998,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,43,false,unassociated,yes,cat,nurse,yes,true,677,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,44,false,associated,yes,knife,fork,yes,true,904,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,45,false,nonword,no,graib,dorg,no,true,1048,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,46,false,associated,yes,needle,thread,yes,true,635,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,47,false,nonword,no,chaif,fonk,no,true,1214,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,48,false,associated,yes,mother,father,,false,,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,49,false,associated,yes,thunder,lightning,yes,true,4402,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,50,false,associated,yes,shoe,sock,yes,true,1097,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,51,false,unassociated,yes,bread,girl,yes,true,813,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,52,false,associated,yes,bride,groom,yes,true,1213,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,53,false,nonword,no,saucel,vosk,no,true,741,false
6YU4PG,desktop,2026-09-01T20:39:07.717Z,54,false,associated,yes,hammer,nail,yes,true,944,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,1,true,associated,yes,coffee,tea,yes,true,904,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,2,true,associated,yes,north,south,yes,true,752,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,3,true,nonword,no,trink,house,no,true,1230,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,4,true,unassociated,yes,shirt,river,yes,true,844,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,5,true,unassociated,yes,apple,door,yes,true,4609,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,6,true,nonword,no,lamp,gorp,no,true,988,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,7,false,unassociated,yes,bread,saucer,yes,true,734,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,8,false,associated,yes,hammer,nail,yes,true,550,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,9,false,nonword,no,groop,garden,yes,false,1058,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,10,false,nonword,no,brend,nammer,no,true,1000,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,11,false,unassociated,yes,lock,pepper,yes,true,562,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,12,false,associated,yes,bride,groom,yes,true,713,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,13,false,unassociated,yes,cup,chair,no,false,719,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,14,false,unassociated,yes,pen,night,yes,true,819,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,15,false,nonword,no,window,darp,no,true,570,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,16,false,nonword,no,wibe,letter,yes,false,730,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,17,false,unassociated,yes,sun,queen,yes,true,552,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,18,false,associated,yes,cat,dog,yes,true,644,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,19,false,nonword,no,basket,crade,no,true,1036,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,20,false,nonword,no,kez,saucel,no,true,995,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,21,false,nonword,no,narse,engine,no,true,810,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,22,false,nonword,no,plome,pelper,no,true,753,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,23,false,unassociated,yes,hand,butter,yes,true,737,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,24,false,unassociated,yes,salt,moon,yes,true,630,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,25,false,associated,yes,black,white,yes,true,612,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,26,false,associated,yes,spider,web,yes,true,672,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,27,false,nonword,no,thumber,rocket,no,true,819,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,28,false,nonword,no,vosk,candle,no,true,665,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,29,false,nonword,no,moin,fonk,no,true,775,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,30,false,unassociated,yes,husband,key,yes,true,776,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,31,false,associated,yes,mother,father,yes,true,562,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,32,false,unassociated,yes,king,foot,yes,true,747,true
8B2HI3,desktop,2026-09-01T20:39:21.994Z,33,false,associated,yes,doctor,nurse,yes,true,971,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,34,false,nonword,no,scok,mether,no,true,782,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,35,false,associated,yes,thunder,lightning,yes,true,677,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,36,false,associated,yes,boy,girl,no,false,132,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,37,false,associated,yes,knife,fork,yes,true,746,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,38,false,nonword,no,silver,quing,no,true,777,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,39,false,nonword,no,ladder,wab,no,true,970,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,40,false,nonword,no,blick,sturn,no,true,929,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,41,false,unassociated,yes,day,sock,yes,true,591,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,42,false,nonword,no,paner,dinner,no,true,980,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,43,false,nonword,no,velvet,trell,no,true,1299,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,44,false,nonword,no,forest,naight,no,true,714,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,45,false,nonword,no,jacket,threed,no,true,707,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,46,false,unassociated,yes,table,paper,yes,true,638,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,47,false,nonword,no,graib,borl,no,true,774,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,48,false,unassociated,yes,shoe,wife,yes,true,958,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,49,false,associated,yes,needle,thread,yes,true,873,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,50,false,associated,yes,hot,cold,yes,true,645,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,51,false,nonword,no,hant,bottle,no,true,1202,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,52,false,nonword,no,dorg,pencil,no,true,677,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,53,false,nonword,no,planet,flim,no,true,818,false
8B2HI3,desktop,2026-09-01T20:39:21.994Z,54,false,nonword,no,chaif,cald,no,true,758,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,1,true,associated,yes,north,south,yes,true,852,true
8E5AM9,desktop,2026-09-01T20:41:13.720Z,2,true,associated,yes,coffee,tea,yes,true,612,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,3,true,nonword,no,lamp,gorp,no,true,900,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,4,true,unassociated,yes,shirt,river,no,false,907,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,5,true,unassociated,yes,apple,door,yes,true,878,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,6,true,nonword,no,trink,house,yes,false,1116,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,7,false,nonword,no,blick,fonk,no,true,839,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,8,false,nonword,no,hant,mether,no,true,573,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,9,false,unassociated,yes,needle,father,yes,true,762,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,10,false,nonword,no,sturn,kez,no,true,872,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,11,false,nonword,no,graib,monkey,no,true,840,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,12,false,associated,yes,husband,wife,yes,true,871,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,13,false,unassociated,yes,hot,chair,yes,true,719,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,14,false,associated,yes,knife,fork,yes,true,676,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,15,false,nonword,no,chaif,carpet,no,true,955,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,16,false,nonword,no,yellow,threed,no,true,837,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,17,false,nonword,no,pillow,nammer,yes,false,878,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,18,false,associated,yes,shoe,sock,yes,true,722,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,19,false,nonword,no,brend,crade,yes,false,718,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,20,false,associated,yes,king,queen,yes,true,833,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,21,false,associated,yes,boy,girl,yes,true,579,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,22,false,unassociated,yes,thunder,groom,yes,true,692,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,23,false,unassociated,yes,table,web,yes,true,869,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,24,false,nonword,no,plome,pencil,no,true,1057,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,25,false,nonword,no,vosk,engine,no,true,566,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,26,false,nonword,no,ladder,flim,no,true,948,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,27,false,associated,yes,hammer,nail,yes,true,613,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,28,false,unassociated,yes,spider,cold,yes,true,721,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,29,false,associated,yes,day,night,yes,true,540,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,30,false,nonword,no,jacket,wibe,no,true,1042,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,31,false,nonword,no,paner,window,,false,,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,32,false,associated,yes,bread,butter,yes,true,565,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,33,false,nonword,no,quing,basket,yes,false,740,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,34,false,unassociated,yes,cat,saucer,yes,true,709,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,35,false,unassociated,yes,mother,thread,yes,true,604,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,36,false,nonword,no,cald,forest,no,true,614,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,37,false,associated,yes,hand,foot,yes,true,584,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,38,false,associated,yes,pen,paper,yes,true,758,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,39,false,nonword,no,scok,rocket,yes,false,975,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,40,false,associated,yes,doctor,nurse,yes,true,993,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,41,false,associated,yes,salt,pepper,yes,true,868,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,42,false,nonword,no,tunnel,naight,no,true,810,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,43,false,unassociated,yes,sun,key,yes,true,563,true
8E5AM9,desktop,2026-09-01T20:41:13.720Z,44,false,unassociated,yes,black,moon,yes,true,668,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,45,false,nonword,no,narse,pelper,no,true,779,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,46,false,nonword,no,wallet,moin,no,true,897,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,47,false,nonword,no,garden,trell,yes,false,894,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,48,false,nonword,no,market,saucel,no,true,628,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,49,false,unassociated,yes,lock,dog,yes,true,549,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,50,false,unassociated,yes,bride,white,yes,true,872,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,51,false,nonword,no,thumber,dorg,no,true,942,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,52,false,nonword,no,borl,groop,no,true,748,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,53,false,nonword,no,darp,wab,no,true,729,false
8E5AM9,desktop,2026-09-01T20:41:13.720Z,54,false,unassociated,yes,cup,lightning,yes,true,819,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,1,true,unassociated,yes,apple,door,yes,true,827,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,2,true,nonword,no,lamp,gorp,no,true,1171,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,3,true,nonword,no,trink,house,no,true,1295,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,4,true,unassociated,yes,shirt,river,yes,true,1278,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,5,true,associated,yes,coffee,tea,yes,true,739,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,6,true,associated,yes,north,south,yes,true,714,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,7,false,nonword,no,trell,scok,no,true,822,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,8,false,unassociated,yes,bride,key,yes,true,906,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,9,false,nonword,no,chaif,monkey,no,true,913,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,10,false,associated,yes,boy,girl,yes,true,605,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,11,false,nonword,no,groop,silver,no,true,586,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,12,false,nonword,no,market,graib,yes,false,162,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,13,false,nonword,no,mether,quing,yes,false,891,true
A0GYT7,desktop,2026-09-01T20:44:15.137Z,14,false,unassociated,yes,cup,moon,yes,true,770,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,15,false,nonword,no,sturn,ladder,no,true,847,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,16,false,nonword,no,narse,kez,no,true,893,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,17,false,unassociated,yes,doctor,father,yes,true,746,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,18,false,nonword,no,borl,flim,yes,false,800,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,19,false,nonword,no,hant,fonk,no,true,1019,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,20,false,associated,yes,spider,web,no,false,761,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,21,false,unassociated,yes,hot,saucer,yes,true,620,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,22,false,associated,yes,husband,wife,yes,true,4462,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,23,false,associated,yes,knife,fork,yes,true,689,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,24,false,nonword,no,window,dorg,no,true,985,true
A0GYT7,desktop,2026-09-01T20:44:15.137Z,25,false,nonword,no,paner,jacket,yes,false,778,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,26,false,nonword,no,engine,wibe,no,true,807,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,27,false,unassociated,yes,table,lightning,yes,true,901,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,28,false,unassociated,yes,shoe,groom,yes,true,674,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,29,false,unassociated,yes,sun,chair,yes,true,805,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,30,false,associated,yes,day,night,yes,true,557,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,31,false,associated,yes,needle,thread,yes,true,812,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,32,false,associated,yes,king,queen,yes,true,632,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,33,false,unassociated,yes,mother,butter,yes,true,837,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,34,false,nonword,no,crade,cald,no,true,806,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,35,false,associated,yes,hammer,nail,yes,true,655,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,36,false,associated,yes,hand,foot,yes,true,693,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,37,false,unassociated,yes,thunder,paper,yes,true,623,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,38,false,unassociated,yes,lock,nurse,no,false,959,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,39,false,associated,yes,cat,dog,yes,true,1069,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,40,false,nonword,no,saucel,nammer,yes,false,714,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,41,false,unassociated,yes,bread,sock,yes,true,614,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,42,false,nonword,no,dinner,threed,no,true,744,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,43,false,nonword,no,thumber,velvet,no,true,623,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,44,false,associated,yes,black,white,yes,true,888,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,45,false,nonword,no,moin,music,no,true,778,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,46,false,nonword,no,basket,darp,no,true,888,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,47,false,nonword,no,wab,brend,no,true,622,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,48,false,nonword,no,blick,bottle,no,true,778,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,49,false,nonword,no,garden,naight,no,true,3207,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,50,false,unassociated,yes,pen,cold,yes,true,755,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,51,false,associated,yes,salt,pepper,yes,true,900,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,52,false,nonword,no,pillow,vosk,no,true,940,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,53,false,nonword,no,yellow,plome,no,true,655,false
A0GYT7,desktop,2026-09-01T20:44:15.137Z,54,false,nonword,no,pelper,candle,no,true,1047,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,1,true,associated,yes,coffee,tea,yes,true,1064,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,2,true,unassociated,yes,apple,door,yes,true,1130,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,3,true,unassociated,yes,shirt,river,yes,true,1107,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,4,true,nonword,no,trink,house,no,true,1260,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,5,true,associated,yes,north,south,yes,true,811,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,6,true,nonword,no,lamp,gorp,no,true,1089,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,7,false,nonword,no,crade,monkey,no,true,1052,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,8,false,nonword,no,rocket,wibe,no,true,1115,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,9,false,associated,yes,pen,paper,yes,true,674,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,10,false,nonword,no,narse,brend,no,true,1012,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,11,false,nonword,no,mether,dinner,no,true,967,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,12,false,nonword,no,plome,carpet,no,true,971,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,13,false,unassociated,yes,mother,butter,yes,true,986,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,14,false,nonword,no,yellow,naight,no,true,1056,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,15,false,unassociated,yes,knife,wife,yes,true,976,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,16,false,associated,yes,king,queen,yes,true,692,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,17,false,nonword,no,saucel,pelper,no,true,1132,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,18,false,associated,yes,black,white,yes,true,802,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,19,false,nonword,no,velvet,chaif,no,true,952,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,20,false,nonword,no,wab,hant,no,true,1220,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,21,false,nonword,no,nammer,flim,no,true,825,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,22,false,associated,yes,lock,key,yes,true,719,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,23,false,nonword,no,paner,threed,no,true,1180,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,24,false,associated,yes,hand,foot,yes,true,789,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,25,false,nonword,no,basket,darp,no,true,886,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,26,false,nonword,no,dorg,market,no,true,874,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,27,false,unassociated,yes,needle,dog,yes,true,1189,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,28,false,nonword,no,bottle,borl,no,true,718,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,29,false,nonword,no,pillow,cald,no,true,1173,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,30,false,nonword,no,scok,moin,no,true,931,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,31,false,unassociated,yes,cup,thread,yes,true,856,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,32,false,nonword,no,blick,music,no,true,763,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,33,false,associated,yes,thunder,lightning,yes,true,735,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,34,false,unassociated,yes,shoe,night,yes,true,939,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,35,false,associated,yes,sun,moon,yes,true,1115,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,36,false,unassociated,yes,husband,girl,yes,true,709,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,37,false,associated,yes,doctor,nurse,yes,true,694,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,38,false,unassociated,yes,hammer,sock,yes,true,622,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,39,false,unassociated,yes,day,nail,yes,true,844,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,40,false,associated,yes,salt,pepper,yes,true,810,false
AWY2RP,touch,2026-09-01T20:46:16.636Z,41,false,nonword,no,window,fonk,no,true,930,false
